finess,finessgeo,coordxet,coordyet
640780417,640019303,334141.9,6274964.4
640780417,640019311,332487.3,6275245.7
640780417,640019329,351099.6,6263347.4
640001467,640019337,423516.4,6252283.5
640785523,640019352,339182.7,6269928
640021549,640019360,395330.9,6272362.3
640015160,640019378,331740.1,6275112.9
640000048,640019386,425157.3,6248683.4
750061475,640019394,427080.3,6252929.4
750061475,640019402,394008,6273072.6
640019410,640019428,335887.4,6275672.2
640019436,640019444,425954.6,6251263.6
400013991,640019451,394708.7,6272977.9
930026109,640019469,338546.9,6276651.3
640780417,640019485,324157.5,6266447.5
640795555,640019493,342886.7,6261091.4
640001459,640019501,338064.7,6276295.6
640001459,640019519,321667,6264729.5
640001459,640019527,313692.5,6261402.6
640001459,640019535,335433.8,6277004
640001459,640019543,331475.4,6275501.8
640001459,640019550,336979.1,6279849.8
640019584,640019592,337490,6276377.5
640019600,640019618,319127.3,6262810.4
640019626,640019634,324157.5,6266447.5
640019642,640019659,336067.2,6275968.3
640011599,640019667,337429.6,6275089.5
640006318,640019675,394978.9,6272358
640005484,640019683,406855.1,6239485.5
640015079,640019691,332821.5,6275736.4
640021150,640019709,324157.5,6266447.5
640796744,640019717,426862.9,6250781.3
640021150,640019725,429822.4,6247881.4
640019733,640019741,336089,6273377.8
640021911,640019774,339029.1,6276785.8
640791133,640019782,339653.7,6276803.5
640791133,640019790,338708.4,6276303.1
640000048,640019808,405955.3,6238867.4
330001025,640019816,432406.7,6250397.5
640795621,640019824,424342.1,6276905.5
640000543,640019832,425705.2,6251618.3
640000543,640019840,425902.2,6251319.7
640000543,640019857,425902.2,6251319.7
310789995,640019865,426443,6252644.8
640018875,640019881,407191.4,6239613
170025720,640019899,394250,6215998.5
640000717,640019907,435476.7,6255437.2
640790374,640019923,334567.2,6276660.2
640019949,640019956,322792.7,6265234.5
640019998,640020004,333244.6,6275190
640020012,640020020,334741.6,6275057.3
750074338,640020038,335252.4,6275095.2
920037546,640020053,335557.7,6276865
640020061,640020079,335532.7,6275045.8
640017273,640020129,336571.1,6277057.8
640005658,640020137,331740.1,6275112.9
640020145,640020152,312969.8,6261294.1
640020160,640020178,406796.1,6263797.8
640791208,640020186,421474.7,6254234.5
920028537,640020194,424318.2,6253136.8
920028537,640020202,334575.5,6273180.5
640020228,640020236,434607.6,6236643.3
640020244,640020251,427035.3,6250189.6
640020285,640020293,429200.4,6250836.1
640023073,640020301,382296.4,6271699.2
840020457,640020319,322843,6265155.3
640020327,640020335,322553.8,6265485.4
640020343,640020350,403156.3,6279069.1
640003828,640020368,380651,6263579.9
640020376,640020384,425737,6259225.1
640020392,640020400,335887.4,6275672.2
640020418,640020426,397272.3,6228791.4
640020434,640020442,427601.5,6249125.3
640020459,640020467,435534.2,6278771.5
640020475,640020483,424698.3,6249407.3
640020491,640020509,435051.9,6236667.2
640020517,640020525,414730.4,6233821.8
640020533,640020541,382149.6,6271844.8
640020558,640020566,429019,6269798.7
640020574,640020582,424783.1,6252670.2
640020590,640020608,335200.7,6260651.5
640020616,640020624,339156.2,6265366.5
640019626,640020632,324157.5,6266447.5
640020640,640020657,394681.2,6271931.8
640000048,640020665,394408.2,6272274.8
640020640,640020681,394681.2,6271931.8
310781562,640020699,312987.4,6262714.3
640020707,640020715,355694.6,6239412.7
400011664,640020723,425796.5,6252739.2
400015541,640020731,336596.7,6270674.2
640020749,640020756,425600.5,6249234.7
640023073,640020764,424503.5,6249234.7
640000048,640020772,425106.9,6248784.6
640000881,640020780,336072.7,6275452.1
640019196,640020798,427317.8,6250818
640021150,640020806,332821.5,6275736.4
640018842,640020814,421508.7,6227448.1
640020822,640020830,440983.7,6246096.2
330053422,640020848,396690.1,6274005.8
330053422,640020855,312985.9,6262566.1
640020863,640020871,334175.6,6277470.2
640003893,640020889,425583.1,6249115.9
640000048,640020897,427150.7,6250146.9
640020905,640020913,381506,6264006.6
640000881,640020921,336601.2,6279513.5
640020939,640020947,426146.5,6250148.6
640020905,640020954,381501.1,6264438.9
640020962,640020970,451710.2,6243574.9
640017612,640020988,405832,6239857.5
640020996,640021002,373498.9,6255762.6
640021010,640021028,339433,6274372.2
400013991,640021036,394494,6272407.5
400013991,640021044,395009.8,6272960.4
400013991,640021051,340211.3,6276806.4
940020175,640021077,332781.7,6277084
420013971,640021085,338774.5,6276183.1
640021093,640021101,346627.7,6240380.6
640013314,640021119,405766.9,6259256.4
640022471,640021135,420861.6,6228714.2
750060345,640021143,335144.4,6275061.9
640021150,640021168,338064.7,6276295.6
640000030,640021176,406390.1,6239378.6
640015996,640021184,329817.9,6271584.3
640021457,640021200,406295.9,6237892.6
640780862,640021226,423635.1,6251389.9
640780862,640021234,384098.9,6243795.3
640021242,640021259,426455.4,6250625.7
640791844,640021267,335060.9,6276918.1
640021275,640021283,335918.8,6279802.7
330790817,640021291,407041.6,6237290.3
330790817,640021309,406973.4,6237319.8
330790817,640021317,444168.3,6279629.9
330790817,640021325,444168.3,6279629.9
860011865,640021333,426380.3,6249800.9
640021341,640021358,395123.1,6272543.9
640015590,640021366,427478.8,6253967.7
750060345,640021374,426710.9,6250046.2
640021382,640021390,424933.2,6251575.5
640000808,640021408,427013.2,6251578.7
640021416,640021424,424857.5,6250647.7
640795621,640021432,424143.4,6276714.1
400011664,640021440,338252.1,6276230.7
640001319,640021465,394339.9,6273489.3
750022238,640021481,336667.7,6273531.8
640018875,640021499,395087.8,6272916.8
640021507,640021515,429718.8,6248012.4
920028537,640021523,354054.8,6261451.9
490023330,640021531,342885.7,6261036.3
310781562,640021556,312986.9,6262710.3
640790374,640021564,429743.8,6252287.5
750060345,640021572,337817.2,6276274.3
750721235,640021580,394710.3,6272841.6
750721235,640021598,435117.8,6254627.4
640021606,640021614,325647.6,6267383
640021622,640021630,405873.2,6239764.5
640021622,640021648,405873.2,6239764.5
640021655,640021663,421759,6252544.4
640021671,640021689,428501,6252341.5
640021697,640021705,325700.6,6267458.7
640790390,640021713,405693.8,6240403.2
940029762,640021721,426219.8,6249798.2
640021739,640021747,385371.5,6231824.6
640020061,640021754,426393.2,6250696.3
640015996,640021762,437962.2,6237673.5
640021770,640021788,424979.7,6251473.7
640021796,640021804,383612.3,6277459.3
640021812,640021820,421370.2,6252526.5
640021838,640021846,338271.7,6275811.7
640001475,640021853,427301.2,6251282.5
640019642,640021887,322686.1,6264821.1
640015228,640021895,330847.2,6261600.5
640795621,640021903,424085,6276789.2
640021929,640021937,427221.1,6251457.7
400014866,640021960,337897.7,6276375.5
470016411,640021978,339672.9,6275809.2
640021986,640021994,338546.9,6276651.3
640021150,640022000,337183.6,6274746.7
400013991,640022018,319052.4,6262665.7
400013991,640022026,319052.4,6262665.7
640011599,640022034,339246.9,6277281.6
640780417,640022042,337319,6274891.8
640000048,640022059,427083.1,6250660
330056540,640022067,429713.2,6252890.3
640780862,640022075,436035.7,6255070.8
640790374,640022083,429729.7,6252266.2
640022265,640022109,434516.1,6248122.1
640023057,640022117,334906.7,6276694.7
640022125,640022133,431758.6,6252480.8
640022141,640022158,406796.1,6263797.8
640022166,640022174,336804.3,6275151.4
640022182,640022190,332369.6,6274053
640022208,640022216,395187.3,6272069.6
640022224,640022232,406323.5,6237808
640018586,640022257,394633.6,6272798.3
640781290,640022273,428279.6,6253290.3
640780417,640022281,337429.6,6275089.5
640015590,640022299,425334.6,6254784.3
640010328,640022307,333872.4,6276674.5
640010328,640022315,333872.4,6276674.5
640780417,640022323,337429.6,6275089.5
640780417,640022331,322950.8,6265892.5
640022349,640022356,426117.3,6250361.6
640017638,640022364,373047,6255816.9
640022380,640022398,429586.4,6250393
860011865,640022414,435439.2,6255167.2
640018875,640022422,351207.1,6263658.4
750721235,640022489,427033.5,6251544.2
330790858,640022497,337193.2,6276557.7
640000048,640022505,425733.1,6250654.7
640000048,640022513,429239.5,6253117.5
640000048,640022521,425733.1,6250654.7
640022539,640022547,437084.5,6235538.2
640022554,640022562,332227.4,6271405.3
640022596,640022604,428982.6,6250769.6
640001269,640022612,422525.4,6251414.6
640023206,640022638,328463.6,6270873.2
330790858,640022653,336334.8,6274791.8
640780821,640022661,405873.2,6239764.5
640022679,640022687,382098.8,6271369
250020641,640022695,402805.8,6278789.6
640022711,640022729,373498.9,6255762.6
640000048,640022737,425106.9,6248784.6
640015996,640022745,427436.7,6248156.3
640022778,640022786,331393.3,6275256.2
640015228,640022794,332846.4,6275758.1
640791844,640022802,335898.8,6275026.9
640791844,640022810,338701.3,6275835.7
330785072,640022828,395448.8,6272628.8
640022836,640022844,332850.3,6275879
640781290,640022851,428279.6,6253290.3
640000881,640022869,336072.7,6275452.1
640000717,640022877,426112.7,6251465.4
640022885,640022893,409313,6253494.6
640001319,640022901,339619.3,6276849.6
640014312,640022919,334051.9,6276539
640792362,640022927,410540.1,6261893.8
640015046,640022935,343402.8,6261348.1
640020087,640022943,336156.1,6278592.9
640020285,640022950,429200.4,6250836.1
840020457,640022968,322843,6265155.3
640020327,640022976,322553.8,6265485.4
640020749,640022984,425600.5,6249234.7
640791125,640022992,331315.2,6275514.7
640004768,640023008,342057.3,6273368.1
750721235,640023016,426020.7,6252336.3
640780862,640023024,423438,6248947.6
640780862,640023032,424226.5,6250880.7
640780862,640023040,395358.7,6272037.6
640017273,640023065,411355.7,6261233.8
640023081,640023099,380914.7,6263552
920028537,640023107,324008.9,6266438.3
640018586,640023115,426400.3,6250258.9
640790374,640023123,436787.7,6234648.7
640023149,640023156,405750.1,6239050.9
640023164,640023172,333175.7,6274934.7
640000014,640780029,423186.8,6213952.4
640015293,640780037,420383.4,6215924
640000022,640780052,382290.9,6271695.8
330056540,640780086,429713.2,6252890.3
640000030,640780102,385290.3,6257185.4
640000048,640780128,425106.9,6248784.6
640010328,640780144,335394.2,6274991.4
310781562,640780151,313812.2,6264405.7
640000063,640780169,343985.4,6235088.9
640000089,640780185,327951.8,6270379.1
640791844,640780193,338796,6277008.1
640000998,640780235,369314.5,6258245.5
640000105,640780250,332785.5,6277174.1
640000113,640780268,337245.8,6274792.7
640020707,640780292,355694.6,6239412.7
640791844,640780326,335326,6275158.2
640017893,640780334,338039.6,6277547
750720534,640780342,339209.1,6280484
640790374,640780359,337499,6275313.3
640000154,640780409,335575.8,6274701.1
640000212,640780490,332821.5,6275736.4
640790374,640780516,332453.8,6272432.4
640000238,640780557,343820.3,6261290.2
640014692,640780573,343185.3,6260699.1
640000253,640780581,343614.2,6260831.9
330050899,640780607,343122.5,6261339.8
640000279,640780615,343527.5,6261004.4
640000287,640780623,342958.2,6260801.3
640000295,640780631,343347,6260765.5
640000303,640780649,343295,6260870.3
640000337,640780672,343305.7,6259968
690793195,640780714,313147,6262180
640000360,640780748,324157.5,6266447.5
640780417,640780755,322950.8,6265892.5
330056540,640780771,338138,6267184
310789995,640780888,423305.2,6247346.2
750721334,640780904,427862.4,6252989.8
640000469,640780938,426907.7,6250793.6
640000469,640780946,428210.8,6252984.7
640790374,640781084,436982.3,6234658.5
640000543,640781100,425735.4,6251228.5
640790374,640781126,381826.4,6271473.3
640790374,640781175,397314.4,6228894.5
640000568,640781225,429822.4,6247881.4
920030269,640781308,428309.9,6252922.1
640000626,640781324,385280.7,6232160.6
640017612,640781332,429981.4,6247663.2
640000691,640781407,420822.4,6229170.3
400013991,640781431,382553.5,6271563.4
640790390,640781472,429249,6245184.9
640000717,640781480,436194.1,6256483.6
640790374,640781506,427045.6,6250434.9
640790390,640781514,429592.6,6250529
640790390,640781522,426203.6,6252249.9
640790390,640781530,391167.4,6272875.6
640000725,640781548,425365.2,6247998.3
640790374,640781563,424598.2,6247889.2
640790390,640781571,422423.7,6254322.1
640000956,640781589,427756.7,6247465
640790390,640781605,405317.7,6239886.2
640790390,640781613,426203.6,6252249.9
640000733,640781696,429781.7,6251398.4
330790817,640781738,444168.3,6279629.9
240000265,640781787,425615.7,6254557.6
640000782,640781795,328634.1,6256697.9
130029978,640781803,339103.7,6278019.9
640000808,640781852,438838.6,6233018.5
640000816,640781894,428151.3,6250516.1
640790390,640781902,420932.5,6254244.5
640000832,640781969,435445.7,6278793
640000840,640781977,351272.9,6262927.4
640000857,640781985,407819.7,6250831.1
640020707,640782017,355268,6238706.3
330790817,640782025,406973.4,6237319.8
640000881,640782074,336072.7,6275452.1
640001475,640782108,426310.4,6248738.1
640000808,640782116,403037.5,6241791.5
640009999,640782124,429633.8,6251492.6
640000808,640782140,427140.8,6250236
640790374,640782199,430111.5,6252675.4
640010328,640782330,327868.5,6270190
130029549,640782363,425380.3,6251421.9
640000956,640782504,428145.5,6250662.5
640000808,640784013,425949.2,6248658.5
640790374,640784054,408198.3,6207058.1
490534823,640784088,427419.7,6250821.9
750022238,640784112,404890.7,6217408.7
640791844,640784120,336544.3,6275371.6
640790374,640784146,322783.7,6265922.8
640791844,640784153,337530.4,6276078.9
640790390,640784187,389587.5,6278126.4
640000998,640784195,369314.5,6258245.5
640001004,640784211,343270.7,6261262.8
640001012,640784229,359087.7,6261024.1
640020707,640784237,355429.2,6238793.3
640001038,640784245,356651.9,6266590.3
640780417,640784278,338935.5,6275207.7
640781290,640785358,428766.7,6253184.2
930019229,640785374,428766.7,6253184.2
640780813,640785382,394978.9,6272358
640780813,640785390,394956.6,6272493
640780821,640785416,406855.1,6239485.5
640780417,640785424,338935.5,6275207.7
640780417,640785432,339679.1,6275900.9
640791216,640785465,435455.1,6255264.1
640010328,640785499,333854.5,6277080.8
640010328,640785507,333854.5,6277080.8
640001079,640785549,407530.8,6239123.7
750057291,640785556,426281.4,6250426.4
640001087,640785564,406888.4,6239649.1
640001087,640785572,407264.7,6235411.2
640001087,640785580,405659.3,6238488.5
640001095,640785606,429500.5,6253044.1
640001103,640785614,330555.6,6274603.7
640001129,640785630,395300.2,6272442
640001137,640785655,410388.6,6262181.7
640791182,640785663,428171.5,6252022.2
640001145,640785671,427232.5,6252884.7
640791182,640785697,426313.5,6250657.2
640001152,640785705,331663.3,6275179.4
640015152,640785713,372918.5,6256186.4
640009999,640785739,438945.8,6230111.5
640791133,640785754,339935.2,6276722.9
640791133,640785770,339935.2,6276722.9
640790408,640785812,343984.2,6259652.9
640001194,640785820,396968.5,6270076.2
640001202,640785838,340965.9,6264840.8
640790390,640785846,430638.1,6250061.4
640790390,640785853,430237.3,6251872.1
640790390,640785861,404621,6238321.4
640790390,640785879,382606.7,6258960.7
640000766,640785887,343820.3,6262106.8
640790390,640785895,429557.2,6250436.6
640790390,640785903,405627.6,6240309.6
640009999,640785911,434492.3,6236640.1
640001210,640785929,428066,6249959.1
640009999,640785945,437088.8,6234142.1
640014072,640785986,314546,6264626.1
640791976,640786026,446226.8,6236944.4
640792255,640786075,331292.7,6269079
640001269,640786109,422525.4,6251414.6
640791166,640786158,382148.1,6270855.9
640791844,640786174,352564,6275943
640791844,640786190,335898.8,6275026.9
640011748,640786216,429855,6251996.9
640001293,640786224,405665.7,6259293.5
640791844,640786240,335482.1,6275198.7
640791844,640786257,338064.7,6276295.6
640791976,640786281,435243.3,6236083.9
640001319,640786315,428273.5,6251065.5
640002606,640786349,448020.2,6266128.8
640001764,640786356,440457.7,6246299.2
640791299,640786448,337567.3,6276364.3
640001442,640786521,426405.8,6252057.5
640001459,640786539,337786.9,6276077.5
640001467,640786547,334984.2,6277527.9
640001475,640786554,426901.4,6250604.2
640022240,640786802,326675.7,6269304
750812844,640786836,382488.4,6271693.5
