"","finess_geo","n_patients","n_infected","prevalence","date"
"119212","060780756",9,0,0,2024-03-29
"119213","060780947",12,0,0,2024-03-29
"119214","060781200",6,0,0,2024-03-29
"119215","060785003",83,0,0,2024-03-29
"119216","060788957",6,0,0,2024-03-29
"119217","060789195",56,0,0,2024-03-29
"119218","060791811",8,0,0,2024-03-29
"119219","060794013",4,0,0,2024-03-29
"119220","060800166",8,0,0,2024-03-29
"119221","070000013",25,0,0,2024-03-29
"119222","070000021",1,0,0,2024-03-29
"119223","070000039",1,0,0,2024-03-29
"119224","070000047",1,0,0,2024-03-29
"119225","070000062",1,0,0,2024-03-29
"119226","070000070",2,0,0,2024-03-29
"119227","070000096",1,0,0,2024-03-29
"119228","070000112",1,0,0,2024-03-29
"119229","070000179",23,0,0,2024-03-29
"119230","070000187",1,0,0,2024-03-29
"119231","070000195",4,0,0,2024-03-29
"119232","070000203",1,0,0,2024-03-29
"119233","070000484",2,0,0,2024-03-29
"119234","070000609",49,0,0,2024-03-29
"119235","070780168",4,0,0,2024-03-29
"119236","070780424",17,0,0,2024-03-29
"119237","080000110",19,0,0,2024-03-29
"119238","080000219",8,0,0,2024-03-29
"119239","080000276",1,0,0,2024-03-29
"119240","080000284",1,0,0,2024-03-29
"119241","080000300",1,0,0,2024-03-29
"119242","080000425",79,0,0,2024-03-29
"119243","080010465",5,0,0,2024-03-29
"119244","080010473",17,0,0,2024-03-29
"119245","090000175",44,0,0,2024-03-29
"119246","090000183",10,0,0,2024-03-29
"119247","090001629",1,0,0,2024-03-29
"119248","100000082",6,0,0,2024-03-29
"119249","100000090",56,0,0,2024-03-29
"119250","100000116",1,0,0,2024-03-29
"119251","100000124",5,0,0,2024-03-29
"119252","100000140",2,0,0,2024-03-29
"119253","100000199",12,0,0,2024-03-29
"119254","100009364",1,0,0,2024-03-29
"119255","100009380",2,0,0,2024-03-29
"119256","100010818",14,0,0,2024-03-29
"119257","100013010",16,0,0,2024-03-29
"119258","110000023",71,0,0,2024-03-29
"119259","110000049",4,0,0,2024-03-29
"119260","110000056",25,0,0,2024-03-29
"119261","110000189",1,0,0,2024-03-29
"119262","110000247",4,0,0,2024-03-29
"119263","110780228",12,0,0,2024-03-29
"119264","110780236",1,0,0,2024-03-29
"119265","110780483",7,0,0,2024-03-29
"119266","120000039",68,0,0,2024-03-29
"119267","120000054",11,0,0,2024-03-29
"119268","120000070",7,0,0,2024-03-29
"119269","120000088",1,0,0,2024-03-29
"119270","120000096",1,0,0,2024-03-29
"119271","120004569",9,0,0,2024-03-29
"119272","120004668",14,0,0,2024-03-29
"119273","130000409",52,0,0,2024-03-29
"119274","130000516",3,0,0,2024-03-29
"119275","130000565",24,0,0,2024-03-29
"119276","130001225",35,0,0,2024-03-29
"119277","130001647",20,0,0,2024-03-29
"119278","130002215",18,0,0,2024-03-29
"119279","130002827",22,0,0,2024-03-29
"119280","130002835",52,0,0,2024-03-29
"119281","130008253",7,0,0,2024-03-29
"119282","130041767",4,0,0,2024-03-29
"119283","130042096",4,0,0,2024-03-29
"119284","130043664",12,0,0,2024-03-29
"119285","130044753",4,0,0,2024-03-29
"119286","130045263",2,0,0,2024-03-29
"119287","130050917",5,0,0,2024-03-29
"119288","130780521",73,0,0,2024-03-29
"119289","130781255",3,0,0,2024-03-29
"119290","130781370",1,0,0,2024-03-29
"119291","130781479",10,0,0,2024-03-29
"119292","130781867",3,0,0,2024-03-29
"119293","130782071",3,0,0,2024-03-29
"119294","130782147",7,0,0,2024-03-29
"119295","130782162",7,0,0,2024-03-29
"119296","130782675",4,0,0,2024-03-29
"119297","130783152",2,0,0,2024-03-29
"119298","130783236",44,0,0,2024-03-29
"119299","130783293",84,0,0,2024-03-29
"119300","130783327",9,0,0,2024-03-29
"119301","130783665",12,0,0,2024-03-29
"119302","130783723",4,0,0,2024-03-29
"119303","130784051",24,0,0,2024-03-29
"119304","130784234",18,0,0,2024-03-29
"119305","130784713",12,0,0,2024-03-29
"119306","130784903",3,0,0,2024-03-29
"119307","130785389",3,0,0,2024-03-29
"119308","130785652",44,0,0,2024-03-29
"119309","130785678",7,0,0,2024-03-29
"119310","130786361",9,0,0,2024-03-29
"119311","130786445",12,0,0,2024-03-29
"119312","130786742",8,0,0,2024-03-29
"119313","130789159",1,0,0,2024-03-29
"119314","130804297",21,0,0,2024-03-29
"119315","130809015",3,0,0,2024-03-29
"119316","130810740",7,0,0,2024-03-29
"119317","130811102",2,0,0,2024-03-29
"119318","140000027",33,0,0,2024-03-29
"119319","140000209",119,0,0,2024-03-29
"119320","140000233",30,0,0,2024-03-29
"119321","140000290",3,0,0,2024-03-29
"119322","140000340",1,0,0,2024-03-29
"119323","140000373",9,0,0,2024-03-29
"119324","140000555",25,0,0,2024-03-29
"119325","140002452",4,0,0,2024-03-29
"119326","140004383",4,0,0,2024-03-29
"119327","140016759",17,0,0,2024-03-29
"119328","140017237",17,0,0,2024-03-29
"119329","140018730",11,0,0,2024-03-29
"119330","140024886",26,0,0,2024-03-29
"119331","140026410",6,0,0,2024-03-29
"119332","140026709",6,0,0,2024-03-29
"119333","150000024",1,0,0,2024-03-29
"119334","150000032",8,0,0,2024-03-29
"119335","150000040",40,0,0,2024-03-29
"119336","150000164",3,0,0,2024-03-29
"119337","150000180",1,0,0,2024-03-29
"119338","150780120",1,0,0,2024-03-29
"119339","150780732",17,0,0,2024-03-29
"119340","160000170",3,0,0,2024-03-29
"119341","160000188",4,0,0,2024-03-29
"119342","160000253",41,0,0,2024-03-29
"119343","160000279",2,0,0,2024-03-29
"119344","160000303",8,0,0,2024-03-29
"119345","160000311",7,0,0,2024-03-29
"119346","160000337",6,0,0,2024-03-29
"119347","160000360",1,0,0,2024-03-29
"119348","160013207",8,0,0,2024-03-29
"119349","160015368",17,0,0,2024-03-29
"119350","160017240",2,0,0,2024-03-29
"119351","170000038",9,0,0,2024-03-29
"119352","170000079",1,0,0,2024-03-29
"119353","170000087",46,0,0,2024-03-29
"119354","170000095",9,0,0,2024-03-29
"119355","170000103",27,0,0,2024-03-29
"119356","170000111",1,0,0,2024-03-29
"119357","170000129",11,0,0,2024-03-29
"119358","170000152",22,0,0,2024-03-29
"119359","170000178",2,0,0,2024-03-29
"119360","170780563",5,0,0,2024-03-29
"119361","170780621",2,0,0,2024-03-29
"119362","170780647",2,0,0,2024-03-29
"119363","170780662",8,0,0,2024-03-29
"119364","180000010",64,0,0,2024-03-29
"119365","180000200",17,0,0,2024-03-29
"119366","180000283",12,0,0,2024-03-29
"119367","180004145",7,0,0,2024-03-29
"119368","180010209",13,0,0,2024-03-29
"119369","190000018",40,0,0,2024-03-29
"119370","190000026",29,0,0,2024-03-29
"119371","190000034",3,0,0,2024-03-29
"119372","190000091",13,0,0,2024-03-29
"119373","190000224",7,0,0,2024-03-29
"119374","190013219",1,0,0,2024-03-29
"119375","190013482",2,0,0,2024-03-29
"119376","210011847",6,0,0,2024-03-29
"119377","210012670",25,0,0,2024-03-29
"119378","210780789",10,0,0,2024-03-29
"119379","210986089",4,0,0,2024-03-29
"119380","210986840",1,0,0,2024-03-29
"119381","210987558",104,0,0,2024-03-29
"119382","210987574",1,0,0,2024-03-29
"119383","210987582",2,0,0,2024-03-29
"119384","210987616",1,0,0,2024-03-29
"119385","210987632",2,0,0,2024-03-29
"119386","210987640",1,0,0,2024-03-29
"119387","210987657",15,0,0,2024-03-29
"119388","210987665",8,0,0,2024-03-29
"119389","210987673",3,0,0,2024-03-29
"119390","210987681",2,0,0,2024-03-29
"119391","210987699",12,0,0,2024-03-29
"119392","210987731",18,0,0,2024-03-29
"119393","220000012",95,0,0,2024-03-29
"119394","220000095",43,0,0,2024-03-29
"119395","220000111",4,0,0,2024-03-29
"119396","220000236",1,0,0,2024-03-29
"119397","220000343",25,0,0,2024-03-29
"119398","220000368",32,0,0,2024-03-29
"119399","220000541",17,0,0,2024-03-29
"119400","220000566",1,0,0,2024-03-29
"119401","220000574",2,0,0,2024-03-29
"119402","220001259",4,0,0,2024-03-29
"119403","220005599",3,0,0,2024-03-29
"119404","220022800",11,0,0,2024-03-29
"119405","230000820",33,0,0,2024-03-29
"119406","230000846",2,0,0,2024-03-29
"119407","230000853",1,0,0,2024-03-29
"119408","230004657",6,0,0,2024-03-29
"119409","230780082",5,0,0,2024-03-29
"119410","230780157",10,0,0,2024-03-29
"119411","240000174",1,0,0,2024-03-29
"119412","240000190",8,0,0,2024-03-29
"119413","240000208",2,0,0,2024-03-29
"119414","240000216",4,0,0,2024-03-29
"119415","240000372",30,0,0,2024-03-29
"119416","240000414",3,0,0,2024-03-29
"119417","240000455",1,0,0,2024-03-29
"119418","240000471",1,0,0,2024-03-29
"119419","240000489",48,0,0,2024-03-29
"119420","240000505",3,0,0,2024-03-29
"119421","240000687",14,0,0,2024-03-29
"119422","240015677",1,0,0,2024-03-29
"119423","240017046",1,0,0,2024-03-29
"119424","250000023",4,0,0,2024-03-29
"119425","250000270",6,0,0,2024-03-29
"119426","250000627",4,0,0,2024-03-29
"119427","250000635",3,0,0,2024-03-29
"119428","250000700",43,0,0,2024-03-29
"119429","250000718",1,0,0,2024-03-29
"119430","250000726",1,0,0,2024-03-29
"119431","250000734",2,0,0,2024-03-29
"119432","250004009",7,0,0,2024-03-29
"119433","250006954",120,0,0,2024-03-29
"119434","250011848",9,0,0,2024-03-29
"119435","260000013",61,0,0,2024-03-29
"119436","260000120",56,0,0,2024-03-29
"119437","260000138",38,0,0,2024-03-29
"119438","260000146",6,0,0,2024-03-29
"119439","260000195",1,0,0,2024-03-29
"119440","260000203",3,0,0,2024-03-29
"119441","260000237",1,0,0,2024-03-29
"119442","260000260",6,0,0,2024-03-29
"119443","260000278",1,0,0,2024-03-29
"119444","260000286",3,0,0,2024-03-29
"119445","260003017",5,0,0,2024-03-29
"119446","260006267",7,0,0,2024-03-29
"119447","260020078",2,0,0,2024-03-29
"119448","270000045",13,0,0,2024-03-29
"119449","270000326",7,0,0,2024-03-29
"119450","270000359",34,0,0,2024-03-29
"119451","270000367",37,0,0,2024-03-29
"119452","270000391",5,0,0,2024-03-29
"119453","270000425",7,0,0,2024-03-29
"119454","270000441",2,0,0,2024-03-29
"119455","270000458",11,0,0,2024-03-29
"119456","270000862",4,0,0,2024-03-29
"119457","280000084",27,0,0,2024-03-29
"119458","280000100",1,0,0,2024-03-29
"119459","280000662",14,0,0,2024-03-29
"119460","280502998",14,0,0,2024-03-29
"119461","280504267",55,0,0,2024-03-29
"119462","280505777",11,0,0,2024-03-29
"119463","290000025",61,0,0,2024-03-29
"119464","290000033",33,0,0,2024-03-29
"119465","290000058",30,0,0,2024-03-29
"119466","290000066",6,0,0,2024-03-29
"119467","290000140",7,0,0,2024-03-29
"119468","290000173",18,0,0,2024-03-29
"119469","290000181",13,0,0,2024-03-29
"119470","290000256",18,0,0,2024-03-29
"119471","290000272",1,0,0,2024-03-29
"119472","290000322",2,0,0,2024-03-29
"119473","290000389",1,0,0,2024-03-29
"119474","290000728",10,0,0,2024-03-29
"119475","290000785",11,0,0,2024-03-29
"119476","290000934",12,0,0,2024-03-29
"119477","290000975",4,0,0,2024-03-29
"119478","290001015",4,0,0,2024-03-29
"119479","290004142",4,0,0,2024-03-29
"119480","290004324",62,0,0,2024-03-29
"119481","290004365",1,0,0,2024-03-29
"119482","290019777",8,0,0,2024-03-29
"119483","290023431",6,0,0,2024-03-29
"119484","290036540",6,0,0,2024-03-29
"119485","2A0000139",16,0,0,2024-03-29
"119486","2A0000154",10,0,0,2024-03-29
"119487","2A0000212",2,0,0,2024-03-29
"119488","2A0000287",6,0,0,2024-03-29
"119489","2A0002614",2,0,0,2024-03-29
"119490","2A0004842",56,0,0,2024-03-29
"119491","2B0000012",33,0,0,2024-03-29
"119492","2B0000038",5,0,0,2024-03-29
"119493","2B0000079",7,0,0,2024-03-29
"119494","2B0000145",7,0,0,2024-03-29
"119495","2B0000392",4,0,0,2024-03-29
"119496","2B0005359",4,0,0,2024-03-29
"119497","2B0005664",1,0,0,2024-03-29
"119498","300000023",32,0,0,2024-03-29
"119499","300000031",40,0,0,2024-03-29
"119500","300000056",3,0,0,2024-03-29
"119501","300000064",3,0,0,2024-03-29
"119502","300000072",1,0,0,2024-03-29
"119503","300000478",3,0,0,2024-03-29
"119504","300002508",5,0,0,2024-03-29
"119505","300008588",3,0,0,2024-03-29
"119506","300012598",2,0,0,2024-03-29
"119507","300017209",5,0,0,2024-03-29
"119508","300017431",3,0,0,2024-03-29
"119509","300780137",16,0,0,2024-03-29
"119510","300780152",8,0,0,2024-03-29
"119511","300782117",123,0,0,2024-03-29
"119512","300782141",6,0,0,2024-03-29
"119513","300788502",9,0,0,2024-03-29
"119514","310000310",24,0,0,2024-03-29
"119515","310013628",2,0,0,2024-03-29
"119516","310016977",49,0,0,2024-03-29
"119517","310019351",22,0,0,2024-03-29
"119518","310021571",2,0,0,2024-03-29
"119519","310022298",2,0,0,2024-03-29
"119520","310025333",15,0,0,2024-03-29
"119521","310026083",22,0,0,2024-03-29
"119522","310026927",22,0,0,2024-03-29
"119523","310780150",14,0,0,2024-03-29
"119524","310780259",15,0,0,2024-03-29
"119525","310780283",31,0,0,2024-03-29
"119526","310780366",3,0,0,2024-03-29
"119527","310780382",9,0,0,2024-03-29
"119528","310781000",23,0,0,2024-03-29
"119529","310781067",15,0,0,2024-03-29
"119530","310781505",16,0,0,2024-03-29
"119531","310781695",2,0,0,2024-03-29
"119532","310782016",7,0,0,2024-03-29
"119533","310782347",17,0,0,2024-03-29
"119534","310783048",64,0,0,2024-03-29
"119535","310783055",69,0,0,2024-03-29
"119536","310783063",2,0,0,2024-03-29
"119537","310786389",2,0,0,2024-03-29
"119538","320000086",33,0,0,2024-03-29
"119539","320000102",3,0,0,2024-03-29
"119540","320000110",1,0,0,2024-03-29
"119541","320000128",1,0,0,2024-03-29
"119542","320000144",1,0,0,2024-03-29
"119543","320000151",1,0,0,2024-03-29
"119544","320000177",1,0,0,2024-03-29
"119545","330000217",2,0,0,2024-03-29
"119546","330000332",5,0,0,2024-03-29
"119547","330000340",108,0,0,2024-03-29
"119548","330000555",45,0,0,2024-03-29
"119549","330000571",26,0,0,2024-03-29
"119550","330000589",26,0,0,2024-03-29
"119551","330000597",4,0,0,2024-03-29
"119552","330000605",70,0,0,2024-03-29
"119553","330000613",3,0,0,2024-03-29
"119554","330000662",22,0,0,2024-03-29
"119555","330058355",1,0,0,2024-03-29
"119556","330058702",19,0,0,2024-03-29
"119557","330060658",2,0,0,2024-03-29
"119558","330780040",7,0,0,2024-03-29
"119559","330780081",10,0,0,2024-03-29
"119560","330780115",8,0,0,2024-03-29
"119561","330780206",7,0,0,2024-03-29
"119562","330780263",17,0,0,2024-03-29
"119563","330780271",2,0,0,2024-03-29
"119564","330780354",5,0,0,2024-03-29
"119565","330780370",1,0,0,2024-03-29
"119566","330780479",38,0,0,2024-03-29
"119567","330780487",3,0,0,2024-03-29
"119568","330780495",27,0,0,2024-03-29
"119569","330780503",8,0,0,2024-03-29
"119570","330780511",5,0,0,2024-03-29
"119571","330780529",40,0,0,2024-03-29
"119572","330780537",9,0,0,2024-03-29
"119573","330781139",2,0,0,2024-03-29
"119574","330781303",6,0,0,2024-03-29
"119575","330781337",6,0,0,2024-03-29
"119576","330781352",42,0,0,2024-03-29
"119577","330781360",206,195,0.946601941747573,2024-03-29
"119578","330781402",7,0,0,2024-03-29
"119579","330782582",6,0,0,2024-03-29
"119580","330783648",105,0,0,2024-03-29
"119581","330802752",3,0,0,2024-03-29
"119582","330804501",1,0,0,2024-03-29
"119583","340000025",5,0,0,2024-03-29
"119584","340000033",43,0,0,2024-03-29
"119585","340000173",2,0,0,2024-03-29
"119586","340000207",32,0,0,2024-03-29
"119587","340000215",1,0,0,2024-03-29
"119588","340000223",20,0,0,2024-03-29
"119589","340000231",1,0,0,2024-03-29
"119590","340000249",2,0,0,2024-03-29
"119591","340008275",3,0,0,2024-03-29
"119592","340009885",10,0,0,2024-03-29
"119593","340015502",15,0,0,2024-03-29
"119594","340015965",12,0,0,2024-03-29
"119595","340019603",3,0,0,2024-03-29
"119596","340022979",21,0,0,2024-03-29
"119597","340024314",8,0,0,2024-03-29
"119598","340780139",2,0,0,2024-03-29
"119599","340780147",4,0,0,2024-03-29
"119600","340780154",4,0,0,2024-03-29
"119601","340780436",2,0,0,2024-03-29
"119602","340780444",2,0,0,2024-03-29
"119603","340780485",7,0,0,2024-03-29
"119604","340780568",1,0,0,2024-03-29
"119605","340780642",14,0,0,2024-03-29
"119606","340780667",15,0,0,2024-03-29
"119607","340780675",21,0,0,2024-03-29
"119608","340780717",6,0,0,2024-03-29
"119609","340780725",5,0,0,2024-03-29
"119610","340780741",7,0,0,2024-03-29
"119611","340780840",3,0,0,2024-03-29
"119612","340781608",10,0,0,2024-03-29
"119613","340782036",42,0,0,2024-03-29
"119614","340782085",50,0,0,2024-03-29
"119615","340785161",69,0,0,2024-03-29
"119616","340796663",55,0,0,2024-03-29
"119617","350000063",3,0,0,2024-03-29
"119618","350000071",5,0,0,2024-03-29
"119619","350000121",14,0,0,2024-03-29
"119620","350000139",38,0,0,2024-03-29
"119621","350000147",91,0,0,2024-03-29
"119622","350000154",38,0,0,2024-03-29
"119623","350000162",16,0,0,2024-03-29
"119624","350000188",10,0,0,2024-03-29
"119625","350000196",5,0,0,2024-03-29
"119626","350000204",3,0,0,2024-03-29
"119627","350000212",1,0,0,2024-03-29
"119628","350000410",2,0,0,2024-03-29
"119629","350000436",2,0,0,2024-03-29
"119630","350000444",1,0,0,2024-03-29
"119631","350000741",72,0,0,2024-03-29
"119632","350002200",2,0,0,2024-03-29
"119633","350002812",8,0,0,2024-03-29
"119634","350005021",3,0,0,2024-03-29
"119635","350005146",10,0,0,2024-03-29
"119636","350006771",2,0,0,2024-03-29
"119637","350007084",37,0,0,2024-03-29
"119638","350053013",1,0,0,2024-03-29
"119639","350054680",19,0,0,2024-03-29
"119640","360000038",5,0,0,2024-03-29
"119641","360000129",5,0,0,2024-03-29
"119642","360000137",30,0,0,2024-03-29
"119643","360000145",3,0,0,2024-03-29
"119644","360000160",5,0,0,2024-03-29
"119645","360002232",1,0,0,2024-03-29
"119646","370000093",10,0,0,2024-03-29
"119647","370000499",21,0,0,2024-03-29
"119648","370000531",10,0,0,2024-03-29
"119649","370000580",1,0,0,2024-03-29
"119650","370000861",56,0,0,2024-03-29
"119651","370000879",19,0,0,2024-03-29
"119652","370000903",7,0,0,2024-03-29
"119653","370001109",1,0,0,2024-03-29
"119654","370001158",1,0,0,2024-03-29
"119655","370004467",42,0,0,2024-03-29
"119656","370007569",17,0,0,2024-03-29
"119657","370013286",3,0,0,2024-03-29
"119658","380000018",1,0,0,2024-03-29
"119659","380000026",3,0,0,2024-03-29
"119660","380000034",26,0,0,2024-03-29
"119661","380000042",7,0,0,2024-03-29
"119662","380000059",1,0,0,2024-03-29
"119663","380000067",138,0,0,2024-03-29
"119664","380000091",6,0,0,2024-03-29
"119665","380000109",1,0,0,2024-03-29
"119666","380000174",61,0,0,2024-03-29
"119667","380000406",35,0,0,2024-03-29
"119668","380012658",53,0,0,2024-03-29
"119669","380013037",2,0,0,2024-03-29
"119670","380020123",5,0,0,2024-03-29
"119671","380780197",8,0,0,2024-03-29
"119672","380780288",4,0,0,2024-03-29
"119673","380782722",10,0,0,2024-03-29
"119674","380785956",12,0,0,2024-03-29
"119675","380786442",11,0,0,2024-03-29
"119676","390000040",24,0,0,2024-03-29
"119677","390000057",2,0,0,2024-03-29
"119678","390000065",7,0,0,2024-03-29
"119679","390000164",1,0,0,2024-03-29
"119680","390000222",42,0,0,2024-03-29
"119681","390780559",2,0,0,2024-03-29
"119682","390780575",5,0,0,2024-03-29
"119683","390781193",1,0,0,2024-03-29
"119684","400000105",41,0,0,2024-03-29
"119685","400000139",78,0,0,2024-03-29
"119686","400000147",1,0,0,2024-03-29
"119687","400000261",2,0,0,2024-03-29
"119688","400015103",5,0,0,2024-03-29
"119689","400015236",3,0,0,2024-03-29
"119690","400780342",4,0,0,2024-03-29
"119691","410000020",26,0,0,2024-03-29
"119692","410000038",12,0,0,2024-03-29
"119693","410000046",20,0,0,2024-03-29
"119694","410000053",1,0,0,2024-03-29
"119695","410000202",10,0,0,2024-03-29
"119696","410004998",19,0,0,2024-03-29
"119697","420000010",56,0,0,2024-03-29
"119698","420000192",1,0,0,2024-03-29
"119699","420000226",16,0,0,2024-03-29
"119700","420000234",17,0,0,2024-03-29
"119701","420000267",7,0,0,2024-03-29
"119702","420000317",1,0,0,2024-03-29
"119703","420009599",2,0,0,2024-03-29
"119704","420010050",18,0,0,2024-03-29
"119705","420010241",16,0,0,2024-03-29
"119706","420011413",28,0,0,2024-03-29
"119707","420780504",10,0,0,2024-03-29
"119708","420780637",17,0,0,2024-03-29
"119709","420780744",1,0,0,2024-03-29
"119710","420782310",8,0,0,2024-03-29
"119711","420782559",5,0,0,2024-03-29
"119712","420782567",8,0,0,2024-03-29
"119713","420782591",2,0,0,2024-03-29
"119714","420785354",133,0,0,2024-03-29
"119715","430000109",4,0,0,2024-03-29
"119716","430000117",34,0,0,2024-03-29
